pair_id,seed,before_experiment_id,after_experiment_id,before_variant,after_variant,before_pass,after_pass,hardware_transition,before_failure_class,after_failure_class,before_abort_reason,after_abort_reason,before_abort_lane,after_abort_lane,feature_key,feature_layer,feature,metric,family,lane,bit,control_bit,scope,before_value,after_value,delta,before_abs,after_abs,delta_abs,abs_improved,abs_worsened,sign_flip
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_4__ld_vs_cntvaluein_dq_lane__value_ps,skew,abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_4__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,4,ld_vs_cntvaluein_dq_lane,237.0,242.0,5.0,237.0,242.0,5.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,0,ld_vs_cntvaluein_dqs,56.0,346.0,290.0,56.0,346.0,290.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_1__ld_vs_cntvaluein_dqs__value_ps,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_1__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,1,ld_vs_cntvaluein_dqs,301.0,183.0,-118.0,301.0,183.0,-118.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,2,ld_vs_cntvaluein_dqs,477.0,40.0,-437.0,477.0,40.0,-437.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_3__ld_vs_cntvaluein_dqs__value_ps,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_3__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,3,ld_vs_cntvaluein_dqs,10.0,232.0,222.0,10.0,232.0,222.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,4,ld_vs_cntvaluein_dqs,331.0,205.0,-126.0,331.0,205.0,-126.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,0,ld_vs_cntvaluein_dqs,469.0,592.0,123.0,469.0,592.0,123.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_1__ld_vs_cntvaluein_dqs__value_ps,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_1__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,1,ld_vs_cntvaluein_dqs,46.0,375.0,329.0,46.0,375.0,329.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,2,ld_vs_cntvaluein_dqs,130.0,218.0,88.0,130.0,218.0,88.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_3__ld_vs_cntvaluein_dqs__value_ps,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_3__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,3,ld_vs_cntvaluein_dqs,275.0,32.0,-243.0,275.0,32.0,-243.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,4,ld_vs_cntvaluein_dqs,199.0,11.0,-188.0,199.0,11.0,-188.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_bus_skew_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_none__dq_lane_bus_skew__value_ps,skew,dq_bus_skew_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_none__dq_lane_bus_skew__value_ps,dq_bus_skew_range,idelay_cntvaluein_skew,lane0,,,dq_lane_bus_skew,395.0,685.0,290.0,395.0,685.0,290.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_bus_skew_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_none__dq_lane_bus_skew__value_ps,skew,dq_bus_skew_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_none__dq_lane_bus_skew__value_ps,dq_bus_skew_range,idelay_cntvaluein_skew,lane1,,,dq_lane_bus_skew,493.0,380.0,-113.0,493.0,380.0,-113.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_lane_range__clocking_skew__lane0__no_bit__ctrl_none__dq_lane__value_ps,skew,dq_lane_range__clocking_skew__lane0__no_bit__ctrl_none__dq_lane__value_ps,dq_lane_range,clocking_skew,lane0,,,dq_lane,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_lane_range__clocking_skew__lane1__no_bit__ctrl_none__dq_lane__value_ps,skew,dq_lane_range__clocking_skew__lane1__no_bit__ctrl_none__dq_lane__value_ps,dq_lane_range,clocking_skew,lane1,,,dq_lane,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_0__dq_lane__value_ps,skew,dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_0__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,0,dq_lane,456.0,459.0,3.0,456.0,459.0,3.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_1__dq_lane__value_ps,skew,dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_1__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,1,dq_lane,173.0,624.0,451.0,173.0,624.0,451.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_2__dq_lane__value_ps,skew,dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_2__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,2,dq_lane,293.0,217.0,-76.0,293.0,217.0,-76.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_3__dq_lane__value_ps,skew,dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_3__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,3,dq_lane,253.0,270.0,17.0,253.0,270.0,17.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_4__dq_lane__value_ps,skew,dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_4__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,4,dq_lane,360.0,180.0,-180.0,360.0,180.0,-180.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_0__dq_lane__value_ps,skew,dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_0__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,0,dq_lane,524.0,436.0,-88.0,524.0,436.0,-88.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_1__dq_lane__value_ps,skew,dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_1__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,1,dq_lane,764.0,337.0,-427.0,764.0,337.0,-427.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_2__dq_lane__value_ps,skew,dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_2__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,2,dq_lane,371.0,260.0,-111.0,371.0,260.0,-111.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_3__dq_lane__value_ps,skew,dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_3__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,3,dq_lane,628.0,269.0,-359.0,628.0,269.0,-359.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_4__dq_lane__value_ps,skew,dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_4__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,4,dq_lane,256.0,220.0,-36.0,256.0,220.0,-36.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_lane_range__iologic_skew__lane0__no_bit__ctrl_none__dq_lane__value_ps,skew,dq_lane_range__iologic_skew__lane0__no_bit__ctrl_none__dq_lane__value_ps,dq_lane_range,iologic_skew,lane0,,,dq_lane,330.0,1149.0,819.0,330.0,1149.0,819.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::dq_lane_range__iologic_skew__lane1__no_bit__ctrl_none__dq_lane__value_ps,skew,dq_lane_range__iologic_skew__lane1__no_bit__ctrl_none__dq_lane__value_ps,dq_lane_range,iologic_skew,lane1,,,dq_lane,723.0,606.0,-117.0,723.0,606.0,-117.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::ld_dq_lane_range__idelay_ld_skew__lane0__no_bit__ctrl_none__dq_lane__value_ps,skew,ld_dq_lane_range__idelay_ld_skew__lane0__no_bit__ctrl_none__dq_lane__value_ps,ld_dq_lane_range,idelay_ld_skew,lane0,,,dq_lane,411.0,204.0,-207.0,411.0,204.0,-207.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::ld_dq_lane_range__idelay_ld_skew__lane1__no_bit__ctrl_none__dq_lane__value_ps,skew,ld_dq_lane_range__idelay_ld_skew__lane1__no_bit__ctrl_none__dq_lane__value_ps,ld_dq_lane_range,idelay_ld_skew,lane1,,,dq_lane,222.0,518.0,296.0,222.0,518.0,296.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::signed_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_bus_skew__value_ps,skew,signed_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_bus_skew__value_ps,signed_dqs_bus_skew_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,,dqs_vs_dq_bus_skew,-24.5,-744.5,-720.0,24.5,744.5,720.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::signed_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_bus_skew__value_ps,skew,signed_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_bus_skew__value_ps,signed_dqs_bus_skew_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,,dqs_vs_dq_bus_skew,69.5,-5.0,-74.5,69.5,5.0,-64.5,True,False,True
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_0__dqs_vs_dq_bit__value_ps,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,0,dqs_vs_dq_bit,43.0,-235.0,-278.0,43.0,235.0,192.0,False,True,True
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_1__dqs_vs_dq_bit__value_ps,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,1,dqs_vs_dq_bit,-20.0,-914.0,-894.0,20.0,914.0,894.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_2__dqs_vs_dq_bit__value_ps,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,2,dqs_vs_dq_bit,556.0,549.0,-7.0,556.0,549.0,-7.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_3__dqs_vs_dq_bit__value_ps,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,3,dqs_vs_dq_bit,-347.0,619.0,966.0,347.0,619.0,272.0,False,True,True
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_4__dqs_vs_dq_bit__value_ps,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,4,dqs_vs_dq_bit,484.0,352.0,-132.0,484.0,352.0,-132.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_0__dqs_vs_dq_bit__value_ps,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,0,dqs_vs_dq_bit,-94.0,-319.0,-225.0,94.0,319.0,225.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_1__dqs_vs_dq_bit__value_ps,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,1,dqs_vs_dq_bit,61.0,-942.0,-1003.0,61.0,942.0,881.0,False,True,True
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_2__dqs_vs_dq_bit__value_ps,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,2,dqs_vs_dq_bit,503.0,559.0,56.0,503.0,559.0,56.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_3__dqs_vs_dq_bit__value_ps,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,3,dqs_vs_dq_bit,-201.0,535.0,736.0,201.0,535.0,334.0,False,True,True
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_4__dqs_vs_dq_bit__value_ps,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,4,dqs_vs_dq_bit,395.0,376.0,-19.0,395.0,376.0,-19.0,True,False,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_0__dqs_vs_dq_bit__value_ps,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,0,dqs_vs_dq_bit,-270.0,-550.0,-280.0,270.0,550.0,280.0,False,True,False
seed56__baseline-no-lock__to__cntvaluein3-skew-locked,56,baseline-no-lock-seed-56,cntvaluein3-skew-locked-seed-56,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,skew::signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_1__dqs_vs_dq_bit__value_ps,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,1,dqs_vs_dq_bit,-20.0,-1035.0,-1015.0,20.0,1035.0,1015.0,False,True,False
